Order_ID,Date,Customer_ID,Gender,Age,City,Category,Quantity,Unit_Price,Sub_Category,Total_Amount
ORD2451,16-02-2023,CUST401,Female,55,Mumbai,Tablet,4,11792,Android Tablet,47168
ORD2452,15-10-2023,CUST330,Male,54,Bengaluru,Camera,2,41294,DSLR,82588
ORD2453,23-09-2023,CUST830,Female,62,Chennai,Mobile,1,79959,Smartphone,79959
ORD2454,16-01-2023,CUST165,Male,25,Bengaluru,Mobile,1,50692,Feature Phone,50692
ORD2455,18-07-2023,CUST211,Female,58,Chennai,Mobile,4,28203,Smartphone,112812
ORD2456,09-10-2023,CUST112,Male,52,Kolkata,Mobile,3,69665,Feature Phone,208995
ORD2457,27-03-2023,CUST492,Male,28,Pune,Accessories,2,68150,Headphones,136300
ORD2458,07-09-2023,CUST599,Male,41,Mumbai,Camera,1,57016,Mirrorless,57016
ORD2459,27-09-2023,CUST697,Female,38,Kolkata,Laptop,2,22757,Ultrabook,45514
ORD2460,01-12-2023,CUST333,Male,19,Delhi,Camera,4,52172,DSLR,208688
ORD2461,27-04-2023,CUST701,Male,57,Bengaluru,Accessories,4,63808,Charger,255232
ORD2462,07-01-2023,CUST413,Female,36,Delhi,Mobile,1,78083,Feature Phone,78083
ORD2463,17-05-2023,CUST665,Male,56,Hyderabad,Accessories,4,22613,Charger,90452
ORD2464,25-06-2023,CUST111,Female,45,Bengaluru,Tablet,3,1194,Android Tablet,3582
ORD2465,24-11-2023,CUST308,Female,34,Ahmedabad,Tablet,4,16088,iPad,64352
ORD2466,11-11-2023,CUST113,Male,23,Ahmedabad,Camera,4,62256,Mirrorless,249024
ORD2467,03-08-2023,CUST732,Male,36,Pune,Camera,4,64585,DSLR,258340
ORD2468,23-03-2023,CUST517,Female,55,Kolkata,Laptop,2,61642,Gaming Laptop,123284
ORD2469,11-08-2023,CUST536,Male,45,Pune,Laptop,2,64873,Ultrabook,129746
ORD2470,13-04-2023,CUST476,Female,19,Hyderabad,Tablet,1,7204,Android Tablet,7204
ORD2471,30-09-2023,CUST119,Female,55,Chennai,Mobile,1,40636,Smartphone,40636
ORD2472,14-01-2023,CUST686,Female,54,Pune,Accessories,1,68007,Cover,68007
ORD2473,08-06-2023,CUST854,Male,21,Pune,Laptop,4,47861,Gaming Laptop,191444
ORD2474,01-06-2023,CUST834,Female,39,Ahmedabad,Laptop,2,59347,Gaming Laptop,118694
ORD2475,18-04-2023,CUST169,Male,43,Chennai,Mobile,3,11941,Smartphone,35823
ORD2476,07-07-2023,CUST923,Male,60,Ahmedabad,Mobile,4,15177,Feature Phone,60708
ORD2477,28-10-2023,CUST310,Male,53,Bengaluru,Camera,4,28318,Mirrorless,113272
ORD2478,08-04-2023,CUST200,Male,30,Chennai,Accessories,4,2368,Cover,9472
ORD2479,11-05-2023,CUST797,Female,49,Kolkata,Mobile,3,67764,Smartphone,203292
ORD2480,20-10-2023,CUST231,Male,34,Pune,Laptop,1,73668,Ultrabook,73668
ORD2481,20-06-2023,CUST722,Female,58,Ahmedabad,Laptop,3,12543,Gaming Laptop,37629
ORD2482,02-07-2023,CUST480,Female,53,Chennai,Tablet,1,72439,iPad,72439
ORD2483,30-12-2023,CUST231,Male,63,Hyderabad,Mobile,3,16232,Smartphone,48696
ORD2484,08-02-2023,CUST119,Female,36,Hyderabad,Camera,2,55744,Mirrorless,111488
ORD2485,15-01-2023,CUST635,Female,52,Pune,Accessories,4,19026,Headphones,76104
ORD2486,04-01-2023,CUST326,Male,63,Kolkata,Camera,4,9840,DSLR,39360
ORD2487,15-12-2023,CUST253,Female,57,Delhi,Laptop,4,22894,Gaming Laptop,91576
ORD2488,29-07-2023,CUST904,Female,45,Ahmedabad,Camera,1,4602,DSLR,4602
ORD2489,10-06-2023,CUST841,Female,18,Kolkata,Laptop,3,19659,Ultrabook,58977
ORD2490,16-01-2023,CUST568,Female,59,Mumbai,Laptop,2,65592,Gaming Laptop,131184
ORD2491,18-04-2023,CUST921,Male,35,Mumbai,Laptop,3,6712,Ultrabook,20136
ORD2492,07-11-2023,CUST970,Female,57,Mumbai,Laptop,4,37905,Gaming Laptop,151620
ORD2493,15-08-2023,CUST504,Female,50,Pune,Laptop,2,77561,Ultrabook,155122
ORD2494,19-06-2023,CUST301,Female,29,Hyderabad,Tablet,2,55686,Android Tablet,111372
ORD2495,03-02-2023,CUST137,Female,25,Bengaluru,Camera,4,44739,DSLR,178956
ORD2496,08-09-2023,CUST871,Male,41,Ahmedabad,Tablet,3,11032,iPad,33096
ORD2497,04-09-2023,CUST287,Female,33,Hyderabad,Tablet,4,79554,Android Tablet,318216
ORD2498,26-09-2023,CUST156,Male,21,Bengaluru,Mobile,3,72512,Smartphone,217536
ORD2499,21-05-2023,CUST119,Female,55,Bengaluru,Mobile,2,67040,Smartphone,134080
